Year,Month,PrimaryType,Location Description,Arrest,Latitude,Longitude
F,C,F,G,1,41.71346613,-87.56891458
F,C,F,C,1,41.77150193,-87.58759276
F,E,F,C,1,41.7831945,-87.6132698
F,E,F,F,1,41.73705109,-87.62417637
F,E,F,H,1,41.8695952,-87.71963694
F,E,F,C,1,41.86747631,-87.69837427
F,E,F,G,1,41.78969685,-87.65354418
F,E,F,G,1,41.87294654,-87.68966965
F,C,F,G,1,41.86566098,-87.69269076
F,E,F,F,1,41.77898643,-87.70222134
F,F,L,G,0,41.68565807,-87.66869876
F,E,F,C,1,41.83245411,-87.65100776
F,F,L,H,0,41.82494378,-87.63379215
F,E,F,G,1,41.78153606,-87.61444328
F,E,F,F,1,41.84604932,-87.72684264
F,B,F,H,1,41.87459188,-87.70883451
F,E,F,F,1,41.78638883,-87.65103442
F,B,F,A,1,41.95390047,-87.9074726
F,E,F,H,1,41.79152656,-87.66088091
F,E,F,K,1,41.79185315,-87.65481587
F,E,F,C,1,41.87245568,-87.73384827
F,D,F,H,1,41.7767972,-87.66782092
F,E,F,L,1,41.86818094,-87.70927139
F,F,M,H,0,41.76918369,-87.6258864
F,F,L,G,0,41.78057796,-87.66909074
F,C,F,C,1,41.7600871,-87.68801315
F,D,F,C,1,41.88647205,-87.75773882
F,D,F,C,1,41.76582714,-87.57258571
F,D,F,C,1,41.77492971,-87.66286535
F,C,F,L,1,41.86818094,-87.70927139
F,D,F,C,1,41.87796826,-87.72641609
F,C,F,G,1,41.85066351,-87.7312219
F,C,F,G,1,41.92381664,-87.77630178
F,B,F,A,1,41.95390047,-87.9074726
F,C,F,G,1,41.83463477,-87.6859108
F,B,F,B,1,41.78898704,-87.74147999
F,C,F,C,1,41.87929128,-87.69262073
F,E,F,J,1,41.77297208,-87.64461087
F,E,F,H,1,41.86620017,-87.72316816
F,F,L,G,0,41.77841162,-87.67510014
F,F,E,H,0,41.88099198,-87.70440234
F,A,F,B,1,41.78898704,-87.74147999
F,E,F,G,1,41.90149271,-87.72139234
F,E,F,K,1,41.78039007,-87.67029526
F,E,F,H,1,41.90004419,-87.71890469
F,E,F,G,1,41.75583021,-87.62148847
F,E,F,L,1,41.86818094,-87.70927139
F,D,F,C,1,41.77180065,-87.65065382
F,F,E,F,0,41.80568473,-87.70506238
F,F,L,C,0,41.83571841,-87.66808053
F,F,O,C,0,41.89189028,-87.61343858
F,F,A,I,0,41.88549579,-87.61864438
F,F,L,C,0,41.94682661,-87.68137299
F,F,A,I,0,41.77305442,-87.64461366
F,F,A,I,0,41.80968389,-87.67481677
F,F,O,G,0,41.91425047,-87.77465448
F,F,E,F,0,41.94500658,-87.65474557
F,F,L,H,0,41.72038541,-87.67356445
F,F,A,I,0,41.95270889,-87.74729823
F,F,A,G,0,42.01025242,-87.70033781
F,F,L,H,0,41.99353019,-87.69949928
F,F,M,O,0,41.74709073,-87.68277849
F,F,L,H,0,41.67736022,-87.64189382
F,F,L,H,0,41.94717257,-87.65767437
F,F,L,H,0,41.94417101,-87.65405603
F,F,L,H,0,41.78141854,-87.60840596
F,F,L,H,0,41.76093059,-87.63334061
F,F,A,O,0,41.89668614,-87.62741204
B,G,G,L,0,41.89550508,-87.71174182
F,F,L,H,0,41.90818902,-87.6810793
F,F,M,H,0,41.7388054,-87.65706735
F,F,O,K,0,41.73079632,-87.61438284
F,F,A,H,0,41.94025133,-87.64927533
F,E,F,L,1,41.83105049,-87.62273249
F,E,F,F,1,41.78692981,-87.6515567
F,E,F,F,1,41.77706089,-87.67023423
F,E,F,F,1,41.78504476,-87.65624432
F,E,F,F,1,41.80320759,-87.59453493
F,F,A,I,0,41.89599647,-87.62548764
F,F,C,I,0,41.89599647,-87.62548764
F,F,D,L,0,41.94576399,-87.77723558
F,E,F,F,1,41.76778999,-87.66632679
F,E,F,K,1,41.89427542,-87.71017807
F,F,B,O,0,41.81089989,-87.60659539
F,F,A,H,0,41.77493457,-87.71307236
F,F,B,C,0,41.98559154,-87.71261339
F,F,A,G,0,41.67525961,-87.63941989
F,F,L,C,0,41.88360173,-87.73679944
F,F,L,K,0,41.97849532,-87.68925142
F,F,L,C,0,41.92768177,-87.76203555
F,F,L,H,0,41.92501671,-87.73291184
F,F,A,G,0,41.90830547,-87.62879394
F,E,F,C,1,41.76303641,-87.62810919
F,E,F,H,1,41.78329244,-87.6513569
F,E,F,H,1,41.8949948,-87.74672058
F,E,F,C,1,41.82611526,-87.67028964
F,E,F,G,1,41.74144249,-87.55150417
F,E,F,H,1,41.88090872,-87.7117915
F,E,F,H,1,41.77877141,-87.65812514
F,G,L,H,0,41.76991675,-87.66395498
F,E,F,F,1,41.78995519,-87.64990752
F,E,F,F,1,41.77349037,-87.65191167
F,E,F,H,1,41.7971386,-87.67317755
F,F,O,G,0,41.75026944,-87.63793469
F,E,F,F,1,41.76461795,-87.64682254
F,F,C,I,0,41.93978204,-87.66276212
F,F,L,H,0,41.87691283,-87.62813275
F,F,A,H,0,41.88448446,-87.6290704
F,F,L,K,0,41.96194844,-87.63492077
F,F,A,G,0,41.75664583,-87.67210102
F,F,M,H,0,41.86800887,-87.72373104
F,F,L,G,0,41.75487662,-87.55850609
G,D,M,H,0,41.94204175,-87.67962803
F,F,M,G,0,41.74812038,-87.64152716
F,F,L,H,0,41.90457661,-87.71512896
F,F,L,G,0,41.70988885,-87.6557261
F,F,L,H,0,41.90991513,-87.67674501
F,F,L,C,0,41.7545093,-87.56264819
F,F,A,C,0,41.74864102,-87.60759118
F,F,O,K,0,41.90878866,-87.70595541
F,F,A,L,0,41.95653747,-87.67639902
F,F,M,F,0,41.92394215,-87.68517774
F,F,L,I,0,41.9173432,-87.6776058
F,F,L,K,0,41.73092029,-87.62018456
F,D,A,G,0,41.89392276,-87.63958134
F,F,F,F,1,41.91686114,-87.70526276
F,F,F,G,1,41.76314968,-87.65979176
F,D,F,L,1,41.77945104,-87.66453044
F,F,A,H,0,41.95274326,-87.68478676
F,D,F,G,1,41.96919888,-87.70727514
F,C,F,L,1,41.86818094,-87.70927139
F,F,O,O,0,41.74334227,-87.58205219
F,A,F,G,1,41.88572113,-87.7470882
F,E,F,F,1,41.77003681,-87.64939315
F,E,F,H,1,41.76068026,-87.64550837
F,E,F,H,1,41.76809164,-87.65783391
F,F,F,G,1,41.79129986,-87.6596585
F,E,F,H,1,41.78505742,-87.65513319
F,E,F,F,1,41.76486467,-87.66776464
F,F,A,G,0,41.70516936,-87.63702928
F,F,A,C,0,41.88649655,-87.69983857
F,B,D,H,0,41.94013059,-87.70397224
F,F,M,I,0,41.94621213,-87.64657968
F,F,O,C,0,41.74854623,-87.60389102
F,F,L,C,0,41.84128975,-87.62814236
F,A,F,G,1,41.76712002,-87.57387906
F,C,F,G,1,41.72502595,-87.61059344
F,C,F,G,1,41.87963425,-87.73640671
F,F,F,L,1,41.86818094,-87.70927139
F,C,F,H,1,41.87164467,-87.72418482
F,F,F,L,1,41.86818094,-87.70927139
F,F,A,K,0,41.99433638,-87.67596998
F,F,F,L,1,41.86818094,-87.70927139
F,F,F,A,1,41.95390047,-87.9074726
B,G,G,H,1,41.81652679,-87.62389822
F,F,F,F,1,41.76058774,-87.64793576
F,F,E,C,0,41.75047294,-87.59789577
F,F,F,G,1,41.83865991,-87.65814549
F,F,F,G,1,41.78040479,-87.6848947
F,F,F,G,1,41.76448935,-87.65288297
F,C,F,L,1,41.86818094,-87.70927139
F,C,F,J,1,41.88039991,-87.75300855
F,C,F,F,1,41.87452018,-87.71231237
F,F,L,C,0,41.92385761,-87.66752582
F,F,A,K,0,42.01860606,-87.67598872
F,F,L,H,0,41.72856893,-87.65890387
F,F,F,I,1,41.9906152,-87.68318858
F,F,B,C,0,41.9641044,-87.66236374
F,F,A,H,0,41.73627743,-87.62510451
F,F,A,G,0,41.93378714,-87.65875284
F,F,B,G,0,41.99910699,-87.81682395
F,F,L,H,0,41.96550702,-87.71572057
F,F,L,H,0,41.89930488,-87.71156172
F,F,M,L,0,41.77297208,-87.64461087
G,D,A,I,0,41.8995529,-87.62413703
F,G,O,K,0,41.94430592,-87.73240007
F,G,A,H,1,41.77830233,-87.68483522
F,G,A,G,0,41.98178327,-87.70466927
F,G,C,H,0,41.97762176,-87.70243004
F,G,L,H,0,41.8561426,-87.72113108
F,G,B,G,0,41.9867689,-87.76398669
F,G,A,H,0,41.88321086,-87.66060712
F,G,O,G,0,41.92804213,-87.65712294
F,F,O,G,0,41.89345494,-87.6170204
F,G,A,K,0,41.87327971,-87.73821357
F,G,L,C,0,41.87704382,-87.72908697
F,G,A,K,0,41.8752869,-87.67649739
F,G,L,H,0,41.77735738,-87.63867234
F,F,A,H,0,41.69554578,-87.61223443
F,F,A,C,0,41.72831916,-87.54506915
F,G,L,G,0,41.75138565,-87.56501267
F,G,L,G,0,41.65767668,-87.60527231
F,G,L,C,0,41.9156489,-87.69989572
F,G,M,G,0,41.74223517,-87.54421742
F,G,L,H,0,41.96315247,-87.65960505
F,G,L,H,0,41.9472743,-87.65259682
G,D,D,H,0,41.91463562,-87.68163458
F,G,A,I,0,41.95175988,-87.64962284
F,G,O,H,0,41.74522933,-87.60016158
F,G,M,H,0,41.73786544,-87.63798058
F,G,A,K,0,41.76807763,-87.66387879
F,G,O,C,0,41.78316413,-87.66031199
F,G,L,I,0,41.88588808,-87.62794224
F,G,O,H,0,41.79540462,-87.70006164
F,G,L,K,0,41.89222454,-87.71866011
F,G,A,H,0,41.92793043,-87.73911704
F,G,F,H,1,41.69623819,-87.62250116
F,G,L,G,1,41.89097744,-87.71130092
F,G,L,H,0,41.90934032,-87.69452092
F,C,F,K,1,41.87974609,-87.72685093
F,B,F,G,1,42.01280612,-87.66480323
F,B,F,G,1,41.77172826,-87.65186433
F,B,F,F,1,42.01396171,-87.66296964
F,G,M,H,0,41.81218211,-87.67163652
F,G,A,G,0,41.99702139,-87.81499405
F,G,M,G,0,41.97648971,-87.78095859
F,G,O,C,0,41.77347732,-87.66040593
F,G,L,H,0,41.88980581,-87.71641727
F,F,O,G,0,41.89345494,-87.6170204
F,B,F,F,1,41.78456847,-87.64490478
F,E,F,L,1,41.86818094,-87.70927139
F,B,F,F,1,41.89248906,-87.71988796
F,E,F,H,1,41.78061251,-87.66181623
F,E,F,H,1,41.8389811,-87.7091038
F,G,L,G,0,41.65360559,-87.60942377
F,E,F,H,1,41.86683191,-87.72275831
F,E,F,G,1,41.79496053,-87.67190171
F,B,F,G,1,41.79435245,-87.66216423
F,E,F,F,1,41.77965359,-87.6513698
F,G,D,H,0,41.70452696,-87.64519167
F,E,F,H,1,41.88049,-87.71099137
F,G,A,H,0,41.74701153,-87.61117508
F,G,O,H,0,41.87352024,-87.69609307
F,G,A,H,0,41.87752525,-87.75817896
F,F,D,H,0,42.0195029,-87.69141383
F,G,L,C,0,41.84392222,-87.6269207
F,G,A,H,0,41.72533308,-87.56078803
F,G,A,G,0,41.77183589,-87.63731687
F,G,E,H,1,41.78653454,-87.6473918
F,G,L,C,0,41.87856321,-87.7479835
F,G,A,I,0,41.80586947,-87.58519536
F,F,A,C,0,41.96220563,-87.65958929
F,G,A,I,0,41.89417373,-87.62140147
B,G,G,H,0,41.80055971,-87.63314787
F,F,M,F,0,41.90591534,-87.69448894
F,G,A,I,0,41.87862256,-87.72559838
F,G,D,L,0,41.83069725,-87.61447689
F,G,A,H,0,41.88408692,-87.68651349
F,G,O,O,0,41.97086437,-87.66772049
F,B,F,B,1,41.97629041,-87.90522722
F,C,F,L,1,41.86818094,-87.70927139
F,G,D,K,0,41.93138992,-87.75723227
F,F,L,C,0,41.93442415,-87.71333397
F,G,A,C,0,41.93871176,-87.65527909
F,C,F,L,1,41.86818094,-87.70927139
F,C,F,L,1,41.86818094,-87.70927139
F,C,F,L,1,41.86818094,-87.70927139
F,C,F,L,1,41.86818094,-87.70927139
G,D,A,O,0,41.85740234,-87.62075595
F,C,F,L,1,41.86818094,-87.70927139
F,G,A,H,0,41.81919655,-87.62471987
F,E,F,F,1,41.78252115,-87.66064136
F,E,F,H,1,41.90940774,-87.76310227
F,G,M,I,0,41.88994035,-87.66164933
F,C,F,H,1,41.88500121,-87.72579133
F,C,F,H,1,41.88066079,-87.73118641
F,F,F,H,1,41.87803067,-87.72162724
F,G,M,K,1,41.86319688,-87.61481782
F,F,F,F,1,41.77935661,-87.60955841
F,G,L,G,0,41.86365114,-87.71046084
F,G,A,H,0,41.91723409,-87.72096273
F,G,L,H,0,41.89761288,-87.69675351
F,C,F,L,1,41.86818094,-87.70927139
F,C,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,C,F,A,1,41.95390047,-87.9074726
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,L,1,41.86818094,-87.70927139
F,F,E,C,0,41.90715332,-87.63968057
F,G,A,G,0,41.76788873,-87.62683537
F,A,F,L,1,41.86818094,-87.70927139
F,A,F,G,1,41.8107073,-87.60391984
F,A,F,G,1,41.74752414,-87.66457975
F,A,F,C,1,41.99027271,-87.71814072
F,A,F,B,1,41.78898704,-87.74147999
F,A,F,G,1,41.76259486,-87.65041419
F,A,F,C,1,41.85482524,-87.66123136
F,A,F,B,1,41.78898704,-87.74147999
F,A,F,O,1,41.878931,-87.63958562
F,A,F,G,1,41.80040382,-87.66597034
F,A,F,I,1,41.87576802,-87.72550058
F,F,A,I,1,41.92364622,-87.78941054
F,F,M,G,0,41.77684552,-87.66291506
F,G,A,C,0,41.78434,-87.58786695
F,G,O,G,0,41.89189028,-87.61343858
F,B,F,H,1,41.91052633,-87.74708906
F,F,A,I,0,41.89250939,-87.62606972
F,G,A,H,0,41.90923101,-87.63160153
F,G,M,G,0,41.76403859,-87.66115702
F,G,L,L,0,41.86642732,-87.70373375
F,G,M,M,0,41.97020848,-87.78963606
F,G,A,G,0,41.78250975,-87.64299088
F,G,M,F,0,41.92150147,-87.67152241
F,G,L,G,0,41.89574746,-87.75935614
F,G,M,G,0,41.88910895,-87.72468
F,G,L,H,0,41.97951155,-87.69234892
F,G,L,H,0,41.77867124,-87.64083594
F,G,A,H,0,41.80599199,-87.59011986
F,G,A,G,0,41.94225793,-87.66995149
F,G,M,H,0,41.72726225,-87.55508305
F,G,A,H,0,41.68957319,-87.53527994
F,G,L,C,0,41.88099052,-87.70463737
G,D,D,H,0,41.87990013,-87.68327655
F,G,A,G,0,41.75079972,-87.57596245
F,G,L,C,0,41.87418594,-87.73886608
F,G,L,H,0,41.65118497,-87.5471592
F,F,A,G,0,41.71559447,-87.61640561
F,G,M,G,0,41.92705195,-87.68771861
F,G,L,H,0,41.73586,-87.61774152
F,G,L,C,0,41.93512615,-87.63938489
F,G,L,G,0,41.75481602,-87.66840722
F,G,L,C,1,41.78344016,-87.61087278
F,G,L,C,0,41.75334017,-87.66190267
F,G,A,I,0,41.88826749,-87.62707505
F,G,B,C,0,41.77107306,-87.56827866
F,G,A,H,0,41.74846659,-87.70967728
F,G,A,I,0,41.89084581,-87.62910336
F,G,L,G,0,41.81370349,-87.59652359
F,G,A,C,0,41.94601145,-87.65066205
F,G,L,G,0,41.78738592,-87.69118258
F,G,L,G,0,41.86634297,-87.62161855
F,C,F,G,1,41.93846567,-87.70112544
F,G,O,H,0,41.96873255,-87.73668245
F,G,B,C,0,41.90944861,-87.79722031
F,G,L,G,0,41.93382465,-87.77119441
F,G,L,G,0,41.90534031,-87.69078072
F,G,L,I,0,41.76602521,-87.64443592
F,G,C,G,0,41.70194603,-87.68024559
F,G,A,K,0,42.01937255,-87.67088757
F,G,M,H,0,41.83773456,-87.7207084
F,G,D,O,0,41.68535715,-87.61943954
F,G,O,K,0,41.95982248,-87.84026761
F,G,L,H,0,41.94439248,-87.74701784
F,F,F,C,1,41.824189,-87.63377468
F,G,L,C,0,41.81493064,-87.66999415
F,G,L,H,0,41.99128445,-87.70883179
F,G,L,C,0,41.78151414,-87.62061417
F,G,O,H,0,41.75321614,-87.65017279
F,G,A,G,0,41.73126003,-87.65685341
F,G,L,C,0,41.89786794,-87.67100983
F,G,L,C,0,41.79849175,-87.67321501
F,G,L,C,0,41.87671322,-87.75061111
F,G,M,G,0,41.91726038,-87.63878485
F,G,L,C,0,41.92685924,-87.75723996
F,G,M,G,0,41.78314835,-87.60724617
F,G,A,I,0,41.88550384,-87.62793545
F,G,L,C,0,41.75291449,-87.55122203
F,G,L,H,0,41.72798978,-87.6640497
F,G,L,O,0,41.86221827,-87.63908716
F,G,L,C,0,41.85844919,-87.69567006
F,G,O,C,0,41.91547946,-87.71564101
F,G,M,C,0,41.65811492,-87.61385244
F,E,A,G,0,41.70524303,-87.63109585
F,F,F,C,1,41.77660683,-87.67383176
F,F,F,G,1,41.78972758,-87.66203646
F,F,F,H,1,41.87939735,-87.72318217
F,F,F,C,1,41.76987789,-87.66152862
F,F,F,G,1,41.78243099,-87.66305854
F,F,F,G,1,41.7771683,-87.65200838
F,F,F,G,1,41.76758688,-87.66632156
F,F,F,C,1,41.79309652,-87.66091951
F,F,F,H,1,41.8798076,-87.72188937
F,F,F,H,1,41.7943058,-87.66216472
F,F,F,H,1,41.77939127,-87.66841738
F,F,F,C,1,41.95313839,-87.77005787
F,F,F,C,1,41.77864459,-87.67027657
F,F,F,C,1,41.78729118,-87.6924009
F,F,F,G,1,41.77754872,-87.61314598
F,F,F,G,1,41.7814497,-87.652986
F,C,F,B,1,41.97629041,-87.90522722
F,C,F,B,1,41.97629041,-87.90522722
F,F,F,B,1,41.97629041,-87.90522722
F,F,F,O,1,41.878931,-87.63958562
F,F,F,G,1,41.77335276,-87.67013311
F,A,F,B,1,41.97629041,-87.90522722
F,F,F,C,1,41.78251582,-87.70929611
F,G,F,I,1,41.76602521,-87.64443592
F,G,M,L,0,41.65799965,-87.60340602
F,G,O,G,1,41.72774059,-87.67459189
F,G,A,H,0,41.90001564,-87.62352583
F,G,A,G,0,41.75355271,-87.65139328
F,G,L,H,0,41.83732391,-87.66573368
F,G,A,H,0,41.88997809,-87.63440518
F,F,F,K,1,42.00101815,-87.67161513
F,F,F,F,1,41.77332632,-87.58708405
F,F,F,G,1,41.79324472,-87.66092163
F,F,F,H,1,41.7664909,-87.64566991
F,G,A,L,0,41.91687851,-87.75017973
F,F,F,G,1,41.75957416,-87.655178
F,F,F,G,1,41.81393501,-87.61971928
F,F,F,B,1,41.97629041,-87.90522722
F,F,D,L,0,41.98082628,-87.88361132
F,D,F,B,1,41.97629041,-87.90522722
F,F,F,G,1,41.91050543,-87.72513073
F,G,M,H,1,41.93991842,-87.65328888
F,G,A,G,0,41.74594357,-87.55035756
F,F,F,G,1,41.7876232,-87.64863424
F,F,F,H,1,41.88071769,-87.72635702
F,F,F,G,1,41.86634297,-87.62161855
F,F,F,H,1,41.76641679,-87.64566703
F,F,F,F,1,41.7626162,-87.64296591
F,F,F,H,1,41.76948488,-87.65908765
F,F,F,H,1,41.89818664,-87.71640273
F,F,F,H,1,41.79283981,-87.66820506
F,F,F,O,1,41.79185315,-87.65481587
F,F,F,H,1,41.76443309,-87.64803413
F,F,F,K,1,41.78587491,-87.66680304
F,F,F,H,1,41.76609922,-87.66627832
F,F,F,H,1,41.79149907,-87.65480494
F,F,F,F,1,41.78879885,-87.64835771
F,F,F,G,1,41.77854385,-87.68484012
F,F,F,G,1,41.76484314,-87.67020976
F,F,F,G,1,41.89315175,-87.74693211
F,F,F,F,1,41.76294156,-87.6400301
F,G,O,H,0,41.77060779,-87.64757983
F,G,L,G,0,41.76414591,-87.67351586
F,F,F,F,1,41.92334883,-87.73041039
F,F,F,H,1,41.76788954,-87.66268573
F,F,F,F,1,41.86522249,-87.72148502
F,F,F,G,1,41.79160065,-87.66088014
F,F,F,G,1,41.78072156,-87.66545951
F,F,F,G,1,41.76343937,-87.61037511
F,F,F,F,1,41.90018789,-87.77442812
F,F,F,H,1,41.88071796,-87.72640843
F,F,F,F,1,41.90298813,-87.7729674
F,F,F,G,1,41.76484314,-87.67020976
F,C,F,F,1,41.87736877,-87.74516334
F,G,L,O,0,41.81988174,-87.62635954
F,G,A,G,0,41.96584691,-87.68674242
F,G,L,G,0,41.93275517,-87.64715037
F,G,B,G,1,41.75248755,-87.59794241
F,G,O,K,0,41.79745465,-87.62577359
F,G,M,K,0,41.79856462,-87.67443552
F,G,L,C,0,41.76687512,-87.61166715
F,G,D,H,1,41.74523338,-87.58293525
F,G,A,H,0,41.75145765,-87.55289252
F,G,L,C,0,41.87154361,-87.73576603
B,G,G,H,0,41.78993531,-87.64382428
F,G,L,F,1,41.90938466,-87.76508999
F,G,A,G,0,41.77148468,-87.63326254
F,G,L,K,0,41.70570837,-87.56568492
F,G,A,I,0,41.90961488,-87.74701658
F,G,M,I,0,41.96130146,-87.69046513
F,G,L,H,0,41.86240581,-87.71462492
F,G,M,G,1,41.86175131,-87.7128471
F,G,L,H,0,41.93402025,-87.7137495
F,G,M,H,0,41.73625951,-87.62709786
F,G,C,J,0,41.95453786,-87.65114825
F,G,M,H,0,41.9306622,-87.68653929
F,G,L,L,0,41.80146265,-87.65418637
F,G,O,G,1,41.92326935,-87.70084188
F,G,A,H,0,41.91929709,-87.69316867
F,G,E,H,0,41.88000925,-87.67688968
F,G,M,L,0,41.84654081,-87.68860213
F,G,L,K,0,41.83992395,-87.71344701
F,G,O,H,0,41.93094531,-87.71961885
F,G,L,G,0,41.73532928,-87.65211368
F,G,A,C,0,41.84356554,-87.70988866
F,G,O,K,0,41.77929159,-87.61318514
F,F,L,G,0,41.75150389,-87.58584898
F,G,L,G,0,41.72571811,-87.55805795
F,G,A,I,0,41.70691171,-87.64334978
F,F,F,F,1,41.74933584,-87.56013018
F,G,F,F,1,41.87948787,-87.746341
F,G,A,I,0,41.89114966,-87.63256707
G,D,M,O,0,41.84534977,-87.64463158
F,G,M,G,0,41.92266497,-87.77932492
F,G,L,H,0,41.8441627,-87.69519904
F,G,C,G,0,41.89189028,-87.61343858
F,G,O,G,1,41.7434289,-87.56732442
F,G,O,C,0,41.75462447,-87.56386357
F,G,O,I,0,41.87415339,-87.73523869
F,G,M,G,0,41.98490984,-87.66358714
F,G,L,H,0,41.94761483,-87.81442769
F,G,A,H,0,41.92914517,-87.64555005
F,G,A,K,0,41.95787398,-87.64824128
F,G,D,H,0,41.77075727,-87.56989905
F,G,A,H,0,41.72801954,-87.60703935
F,G,O,G,0,41.8979594,-87.7346493
F,G,B,H,0,41.89625162,-87.71634055
F,B,L,O,0,41.85102174,-87.61895485
F,G,O,H,0,41.79010514,-87.65112702
F,F,F,C,1,41.79300625,-87.67184112
F,F,F,F,1,41.78638631,-87.64738604
F,F,F,G,1,41.78035123,-87.69099245
F,F,F,F,1,41.77853494,-87.69946872
F,G,L,G,0,42.0048386,-87.70042092
F,F,F,G,1,41.94409432,-87.79835636
F,F,F,H,1,41.78013085,-87.70073257
F,F,F,H,1,41.78035346,-87.69830322
F,E,F,C,1,41.87701068,-87.7316613
F,F,F,H,1,41.77297208,-87.64461087
F,E,F,G,1,41.76713437,-87.56900727
F,F,F,O,1,41.77692048,-87.66541829
F,F,F,G,1,41.78622208,-87.65345989
F,F,F,F,1,41.72820456,-87.60461941
F,G,F,K,1,41.87938343,-87.74523666
F,A,F,B,1,41.97629041,-87.90522722
F,C,F,H,1,41.7933137,-87.66333388
F,F,F,C,1,41.8709972,-87.70186046
F,F,F,C,1,41.8709972,-87.70186046
F,F,F,L,1,41.86771971,-87.70571096
B,G,G,A,1,41.7785155,-87.66175378
F,G,A,C,0,41.99871809,-87.68016298
F,G,L,F,0,41.90973042,-87.75573711
F,F,F,H,1,41.80578499,-87.66732661
F,F,F,H,1,41.83328991,-87.61700546
F,G,F,H,1,41.85484759,-87.65755681
F,G,F,L,1,41.78260624,-87.65457971
F,C,F,L,1,41.86818094,-87.70927139
F,G,F,H,1,41.90928035,-87.77346344
F,A,F,H,1,41.88550546,-87.72669731
F,G,F,L,1,41.86818094,-87.70927139
F,G,F,H,1,41.85304078,-87.67965414
F,G,O,O,0,41.82312577,-87.60272595
F,G,A,G,0,41.78608491,-87.65952243
F,G,M,G,0,41.75083991,-87.58166426
F,G,M,I,1,41.92364955,-87.78895486
F,G,O,L,0,41.66710821,-87.54444014
F,G,L,K,0,41.95111424,-87.6550484
F,F,F,H,1,41.83117059,-87.61600536
F,F,F,I,1,41.88074328,-87.72445094
F,F,F,A,1,41.76265188,-87.64296553
F,F,F,A,1,41.76265188,-87.64296553
F,F,F,F,1,41.87643314,-87.75492078
F,F,F,H,1,41.90715332,-87.63968057
F,F,F,A,1,41.95390047,-87.9074726
F,G,M,H,0,41.89904838,-87.72308697
G,D,D,K,0,41.92454429,-87.77695688
F,G,O,C,0,41.90747688,-87.68714442
F,G,A,H,0,41.72787262,-87.55120713
F,F,F,L,1,41.86771971,-87.70571096
F,F,F,H,1,41.90665891,-87.63688663
F,F,F,G,1,42.02157919,-87.67189513
F,F,F,G,1,41.87286811,-87.69726347
F,G,A,G,0,41.75253218,-87.60278677
F,G,L,K,0,41.77997505,-87.63093738
F,G,L,C,0,41.73665603,-87.5458209
F,F,L,C,0,41.78212173,-87.6571147
F,G,O,K,0,41.93930024,-87.71173936
F,F,M,I,0,41.9135777,-87.67753413
F,G,F,J,1,41.87328131,-87.71974488
F,G,F,H,1,41.89364732,-87.71429779
F,G,F,F,1,41.77969795,-87.59463252
F,D,F,F,1,41.77390802,-87.64463385
F,G,F,F,1,41.90936631,-87.69574035
F,G,L,C,0,41.92673747,-87.66843
F,G,F,K,1,41.76819914,-87.63722422
F,G,F,K,1,41.88634331,-87.71197386
G,D,A,H,0,41.82636801,-87.61029862
F,G,F,G,1,41.77861049,-87.67388823
F,G,F,H,1,41.88106811,-87.72567803
F,G,F,H,1,41.87421959,-87.73635796
F,G,F,H,1,41.7737319,-87.65191644
F,G,F,H,1,41.8777734,-87.74272879
F,G,F,H,1,41.87808376,-87.74171246
F,G,F,H,1,41.77125776,-87.66520576
F,G,O,G,1,41.83571841,-87.66808053
F,G,D,L,0,41.80263983,-87.6611645
F,G,L,H,0,41.90816232,-87.71851826
F,G,A,H,0,41.91777034,-87.67695844
F,G,O,H,0,41.77714736,-87.65079142
F,G,L,H,0,41.8844877,-87.62870313
F,G,A,G,0,41.89313028,-87.74918009
F,G,M,C,0,41.77730987,-87.64080292
F,G,A,L,0,41.74271022,-87.63408818
F,G,A,F,0,41.97997709,-87.80893883
F,G,O,G,0,41.74911863,-87.5649774
F,G,O,C,0,41.80341725,-87.58579605
F,G,L,G,0,41.7421341,-87.55636551
F,G,O,K,0,41.94897889,-87.76685956
F,G,A,C,0,41.97295079,-87.70738182
F,G,M,L,0,41.75145776,-87.58888759
B,G,G,H,0,41.77314449,-87.67495603
F,G,L,C,0,41.75293924,-87.56382872
F,G,M,H,0,41.71436835,-87.53768729
F,G,M,G,0,41.74013014,-87.56484273
F,G,E,F,0,41.75639166,-87.56754046
F,G,O,C,0,41.68800245,-87.62650559
F,G,L,G,0,41.67148196,-87.65387802
F,G,A,O,0,41.82268014,-87.66050001
F,G,L,G,0,41.91988333,-87.68564505
F,G,A,I,0,41.92494791,-87.70067832
F,G,A,K,0,41.93206683,-87.70174724
F,G,C,I,0,41.92093669,-87.68751938
F,G,A,G,0,41.75896285,-87.63693921
F,G,A,G,0,41.71390251,-87.66629454
F,G,L,H,0,41.80826407,-87.63333908
F,G,A,H,0,41.81926895,-87.6003962
F,G,O,H,0,41.8022325,-87.66237175
F,G,L,H,0,41.75068679,-87.61127681
F,G,O,C,0,41.99118074,-87.69942327
